review_id,movie_id,viewer_id,review_date,score,sentiment,platform,helpful_votes
498,4,1949,2024-06-08,10,Positive,TabletApp,118
499,10,69,2025-01-29,3,Negative,MobileApp,145
500,12,1526,2025-02-22,5,Neutral,TabletApp,121
501,10,368,2025-01-13,5,Neutral,StreamMax,3
502,9,129,2025-01-15,5,Neutral,MobileApp,101
503,2,25,2025-01-03,7,Positive,TabletApp,149
504,1,1911,2024-11-28,9,Positive,MobileApp,93
505,13,1172,2024-10-07,10,Positive,SmartTV,75
506,4,840,2024-12-18,5,Neutral,WebBrowser,141
507,15,1472,2024-07-22,5,Neutral,MobileApp,6
508,11,1088,2025-03-17,7,Positive,WebBrowser,111
509,14,660,2024-10-21,10,Positive,WebBrowser,63
510,4,1419,2024-06-02,8,Positive,MobileApp,116
511,12,1573,2024-10-22,7,Positive,StreamMax,26
512,7,228,2024-10-02,4,Negative,StreamMax,107
513,8,240,2024-08-12,8,Positive,StreamMax,136
514,14,393,2025-03-11,7,Positive,SmartTV,118
515,1,1974,2024-10-10,6,Neutral,WebBrowser,8
516,2,760,2024-09-21,6,Neutral,SmartTV,95
517,11,1238,2024-10-16,5,Neutral,TabletApp,127
518,6,113,2024-06-15,6,Neutral,MobileApp,102
519,4,349,2025-03-23,6,Neutral,MobileApp,126
520,8,140,2024-06-06,9,Positive,StreamMax,33
521,15,1330,2024-10-18,5,Neutral,TabletApp,123
522,14,1727,2025-03-29,9,Positive,SmartTV,69
523,15,743,2024-12-13,5,Neutral,SmartTV,62
524,14,210,2024-06-12,10,Positive,TabletApp,118
525,5,621,2024-10-24,5,Neutral,MobileApp,81
526,12,1431,2025-02-12,8,Positive,SmartTV,114
527,2,1278,2024-10-19,9,Positive,SmartTV,36
528,14,1651,2024-07-09,5,Neutral,StreamMax,141
529,15,1860,2024-09-05,8,Positive,TabletApp,63
530,12,1483,2024-12-30,4,Negative,WebBrowser,31
531,14,129,2024-07-26,4,Negative,StreamMax,52
532,9,752,2025-02-12,3,Negative,WebBrowser,89
533,13,829,2025-02-18,3,Negative,StreamMax,18
534,13,1206,2024-07-16,6,Neutral,SmartTV,26
535,2,109,2024-08-01,4,Negative,WebBrowser,84
536,9,260,2024-12-29,4,Negative,MobileApp,147
537,8,370,2024-10-12,3,Negative,SmartTV,137
538,8,1109,2025-02-16,8,Positive,SmartTV,120
539,7,903,2024-07-30,5,Neutral,TabletApp,86
540,5,118,2024-06-26,7,Positive,StreamMax,145
541,3,1949,2024-07-15,10,Positive,StreamMax,105
542,5,185,2024-10-18,7,Positive,StreamMax,115
543,8,1499,2025-02-07,4,Negative,MobileApp,142
544,6,1265,2024-08-30,5,Neutral,WebBrowser,7
545,11,835,2024-07-30,8,Positive,StreamMax,149
546,8,1682,2024-08-15,7,Positive,TabletApp,27
547,10,466,2025-01-04,5,Neutral,SmartTV,83
548,15,191,2024-08-26,1,Negative,SmartTV,138
549,9,96,2024-12-17,2,Negative,WebBrowser,149
550,10,934,2024-07-01,4,Negative,StreamMax,110
551,3,1547,2024-07-31,5,Neutral,TabletApp,117
552,8,1581,2025-03-22,5,Neutral,SmartTV,81
553,1,1437,2025-04-10,8,Positive,MobileApp,107
554,11,662,2024-08-24,6,Neutral,TabletApp,36
555,8,248,2024-09-20,6,Neutral,MobileApp,82
556,10,388,2024-11-07,10,Positive,MobileApp,143
557,6,7,2024-07-25,4,Negative,TabletApp,27
558,5,956,2025-03-18,10,Positive,WebBrowser,44
559,13,1122,2024-06-30,6,Neutral,SmartTV,55
560,1,1985,2024-10-03,8,Positive,MobileApp,129
561,7,279,2024-07-06,7,Positive,SmartTV,137
562,4,1700,2025-04-24,7,Positive,MobileApp,149
563,6,1818,2025-01-15,4,Negative,SmartTV,98
564,4,1588,2025-04-24,7,Positive,StreamMax,36
565,3,607,2024-10-02,5,Neutral,TabletApp,66
566,8,1730,2025-02-11,4,Negative,MobileApp,137
567,7,1266,2025-04-18,5,Neutral,SmartTV,26
568,5,1847,2024-10-16,4,Negative,StreamMax,9
569,12,848,2024-08-22,6,Neutral,TabletApp,139
570,12,226,2024-12-12,4,Negative,WebBrowser,9
571,1,1544,2025-02-02,10,Positive,TabletApp,101
572,9,579,2024-07-07,8,Positive,SmartTV,53
573,7,593,2024-12-06,7,Positive,StreamMax,117
574,1,675,2025-01-08,4,Negative,StreamMax,0
575,10,1712,2024-11-09,5,Neutral,SmartTV,21
576,5,244,2025-04-07,9,Positive,TabletApp,58
577,9,1844,2024-06-03,6,Neutral,StreamMax,98
578,11,1133,2024-11-09,3,Negative,SmartTV,57
579,5,1039,2024-09-17,3,Negative,SmartTV,119
580,8,39,2025-01-13,8,Positive,TabletApp,58
581,6,1141,2024-11-05,9,Positive,TabletApp,21
582,15,599,2024-11-23,3,Negative,TabletApp,126
583,3,1677,2024-11-18,9,Positive,MobileApp,63
584,14,448,2025-04-13,7,Positive,TabletApp,46
585,11,1610,2024-11-05,8,Positive,SmartTV,54
586,2,656,2024-06-20,10,Positive,TabletApp,48
587,2,1444,2025-01-09,5,Neutral,MobileApp,55
588,1,791,2024-06-26,9,Positive,WebBrowser,144
589,3,359,2025-01-14,7,Positive,TabletApp,17
590,10,1363,2024-11-13,5,Neutral,StreamMax,93
591,13,1339,2025-03-02,8,Positive,MobileApp,134
592,13,1766,2024-11-11,4,Negative,SmartTV,89
593,8,11,2024-12-14,5,Neutral,MobileApp,138
594,12,976,2024-09-23,3,Negative,TabletApp,99
595,3,643,2024-08-27,4,Negative,SmartTV,127
596,11,1057,2024-12-02,5,Neutral,StreamMax,39
597,10,90,2024-07-03,7,Positive,StreamMax,74
598,7,161,2024-10-27,10,Positive,SmartTV,58
599,5,671,2024-12-29,5,Neutral,StreamMax,16
600,15,712,2024-08-04,6,Neutral,TabletApp,96
601,10,1095,2024-07-04,10,Positive,TabletApp,63
602,13,368,2025-04-23,6,Neutral,WebBrowser,61
603,11,1369,2024-06-29,4,Negative,StreamMax,30
604,9,518,2024-07-01,5,Neutral,StreamMax,139
605,5,1075,2025-02-18,9,Positive,MobileApp,89
606,13,836,2024-10-07,6,Neutral,TabletApp,142
607,15,790,2024-10-02,6,Neutral,MobileApp,7
608,6,848,2025-02-14,5,Neutral,SmartTV,145
609,12,874,2025-01-26,5,Neutral,TabletApp,28
610,4,1563,2025-04-14,1,Negative,TabletApp,93
611,7,1182,2025-02-06,7,Positive,SmartTV,109
612,8,246,2025-01-14,4,Negative,SmartTV,31
613,6,1999,2025-03-02,5,Neutral,MobileApp,40
614,1,650,2025-02-21,7,Positive,StreamMax,117
615,11,846,2024-06-30,8,Positive,TabletApp,24
616,9,900,2025-01-04,6,Neutral,WebBrowser,62
617,2,1147,2024-12-07,5,Neutral,StreamMax,100
618,12,543,2024-09-13,5,Neutral,TabletApp,37
619,3,1890,2025-04-21,9,Positive,TabletApp,46
620,6,1814,2024-08-27,6,Neutral,WebBrowser,104
621,6,1196,2024-06-29,7,Positive,SmartTV,131
622,5,585,2025-03-05,7,Positive,MobileApp,80
623,4,1855,2024-11-20,4,Negative,SmartTV,4
624,8,1424,2024-09-20,4,Negative,MobileApp,14
625,10,141,2024-07-05,7,Positive,WebBrowser,99
626,14,400,2024-09-03,5,Neutral,StreamMax,14
627,9,1100,2024-06-20,7,Positive,WebBrowser,80
628,9,139,2024-12-02,6,Neutral,WebBrowser,121
629,7,1507,2024-11-19,3,Negative,MobileApp,9
630,14,581,2024-12-21,3,Negative,StreamMax,118
631,11,886,2024-12-11,10,Positive,TabletApp,82
632,9,568,2024-08-26,7,Positive,SmartTV,94
633,12,1097,2025-03-24,4,Negative,MobileApp,29
634,4,1773,2024-10-16,2,Negative,StreamMax,116
635,9,440,2025-01-11,7,Positive,StreamMax,102
636,7,171,2024-11-22,4,Negative,SmartTV,1
637,3,249,2025-03-11,6,Neutral,MobileApp,137
638,2,1074,2024-12-02,7,Positive,SmartTV,120
639,1,177,2024-08-23,9,Positive,TabletApp,64
640,13,1049,2025-02-01,10,Positive,WebBrowser,85
641,9,342,2025-03-11,7,Positive,StreamMax,17
642,4,429,2025-01-26,5,Neutral,WebBrowser,23
643,14,532,2024-07-23,8,Positive,StreamMax,7
644,6,786,2025-01-19,5,Neutral,WebBrowser,40
645,10,1938,2024-09-03,4,Negative,WebBrowser,55
646,11,1461,2024-08-29,9,Positive,MobileApp,85
647,3,845,2025-01-27,10,Positive,SmartTV,30
648,15,436,2025-03-22,3,Negative,WebBrowser,143
649,4,1414,2025-04-01,9,Positive,TabletApp,118
650,7,1883,2025-04-28,3,Negative,StreamMax,45
651,14,667,2024-12-01,10,Positive,TabletApp,70
652,7,375,2024-12-26,10,Positive,WebBrowser,118
653,15,1151,2024-11-16,1,Negative,WebBrowser,8
654,13,522,2025-01-18,10,Positive,TabletApp,1
655,8,327,2025-03-25,10,Positive,SmartTV,71
656,6,572,2024-07-16,5,Neutral,TabletApp,4
657,7,1027,2024-10-26,8,Positive,StreamMax,138
658,2,591,2024-09-18,10,Positive,SmartTV,32
659,4,630,2024-10-28,6,Neutral,SmartTV,52
660,3,1894,2024-08-30,7,Positive,TabletApp,122
661,2,45,2024-12-01,9,Positive,MobileApp,139
662,9,1750,2024-07-06,2,Negative,TabletApp,30
663,2,1828,2025-01-10,3,Negative,StreamMax,118
664,1,457,2024-12-22,9,Positive,SmartTV,52
665,14,10,2024-08-13,7,Positive,WebBrowser,77
666,14,141,2025-02-05,5,Neutral,TabletApp,93
667,12,305,2024-11-22,8,Positive,MobileApp,43
668,2,1048,2024-08-27,5,Neutral,StreamMax,1
669,4,1150,2024-08-16,7,Positive,TabletApp,136
670,8,183,2024-10-02,8,Positive,SmartTV,58
671,7,1662,2024-07-01,8,Positive,MobileApp,122
672,7,914,2025-01-10,4,Negative,TabletApp,123
673,3,1097,2024-11-30,6,Neutral,WebBrowser,19
674,4,1726,2024-11-25,3,Negative,StreamMax,31
675,5,72,2025-02-26,4,Negative,TabletApp,135
676,2,1472,2025-04-19,9,Positive,MobileApp,19
677,10,153,2025-02-27,10,Positive,TabletApp,63
678,11,1074,2024-08-15,6,Neutral,TabletApp,139
679,3,554,2024-09-26,10,Positive,MobileApp,48
680,12,1593,2024-06-02,6,Neutral,WebBrowser,3
681,1,702,2024-09-03,10,Positive,StreamMax,65
682,12,923,2025-01-26,10,Positive,MobileApp,31
683,7,1424,2024-07-14,6,Neutral,StreamMax,37
684,9,1983,2024-09-09,5,Neutral,TabletApp,100
685,13,465,2024-07-20,7,Positive,SmartTV,144
686,1,420,2025-01-01,9,Positive,MobileApp,26
687,8,460,2024-07-26,5,Neutral,MobileApp,47
688,12,1285,2024-09-23,9,Positive,TabletApp,35
689,8,667,2024-08-20,4,Negative,SmartTV,110
690,8,1496,2024-12-03,5,Neutral,WebBrowser,139
691,12,1563,2024-11-04,10,Positive,TabletApp,19
692,6,1675,2025-03-27,6,Neutral,StreamMax,95
693,12,41,2024-12-11,5,Neutral,StreamMax,25
694,1,1289,2024-10-21,9,Positive,TabletApp,53
695,6,789,2025-03-28,7,Positive,MobileApp,108
696,4,1330,2024-07-10,6,Neutral,TabletApp,114
697,10,1025,2024-09-19,3,Negative,WebBrowser,60
698,2,13,2025-02-20,9,Positive,SmartTV,10
699,4,1253,2025-04-04,4,Negative,TabletApp,135
700,7,1463,2024-12-26,8,Positive,SmartTV,76
701,5,1593,2025-02-26,8,Positive,MobileApp,71
702,15,1965,2025-04-02,1,Negative,WebBrowser,119
703,10,301,2024-07-02,3,Negative,TabletApp,37
704,4,1482,2024-12-29,3,Negative,TabletApp,69
705,3,345,2024-06-16,10,Positive,WebBrowser,82
706,14,1,2024-07-23,10,Positive,StreamMax,18
707,11,1776,2024-12-27,4,Negative,SmartTV,67
708,13,1294,2025-01-22,3,Negative,SmartTV,89
709,7,1698,2025-02-15,6,Neutral,StreamMax,110
710,4,844,2025-04-24,5,Neutral,MobileApp,40
711,6,817,2024-07-10,9,Positive,TabletApp,128
712,9,1009,2025-04-08,4,Negative,TabletApp,19
713,3,1010,2025-01-10,3,Negative,WebBrowser,87
714,9,723,2024-12-21,6,Neutral,MobileApp,31
715,8,1349,2025-02-23,7,Positive,StreamMax,96
716,10,995,2024-06-15,5,Neutral,SmartTV,98
717,7,1913,2025-04-28,9,Positive,TabletApp,125
718,14,345,2025-02-07,4,Negative,WebBrowser,67
719,7,1620,2024-08-02,8,Positive,TabletApp,29
720,12,1488,2025-01-30,10,Positive,WebBrowser,113
721,10,1763,2024-06-05,9,Positive,WebBrowser,137
722,2,177,2024-09-10,7,Positive,SmartTV,124
723,3,1444,2025-03-28,6,Neutral,WebBrowser,38
724,6,1244,2025-04-23,10,Positive,WebBrowser,14
725,15,994,2024-08-15,6,Neutral,SmartTV,125
726,7,1203,2024-09-11,10,Positive,TabletApp,55
727,9,1533,2025-01-23,2,Negative,WebBrowser,54
728,13,1319,2024-07-06,4,Negative,SmartTV,146
729,7,1968,2024-12-17,3,Negative,WebBrowser,11
730,10,554,2025-03-20,6,Neutral,SmartTV,14
731,14,1386,2024-08-02,3,Negative,SmartTV,114
732,10,922,2024-09-17,5,Neutral,MobileApp,95
733,8,855,2024-09-23,10,Positive,MobileApp,56
734,13,1920,2024-12-20,4,Negative,StreamMax,71
735,2,506,2024-12-31,3,Negative,WebBrowser,31
736,7,1597,2024-08-06,3,Negative,TabletApp,55
737,12,708,2024-09-13,8,Positive,MobileApp,47
738,6,903,2024-09-07,4,Negative,StreamMax,63
739,7,1521,2024-06-20,8,Positive,SmartTV,84
740,1,698,2024-06-21,9,Positive,WebBrowser,131
741,10,1158,2024-12-13,5,Neutral,SmartTV,109
742,12,1228,2024-07-19,4,Negative,SmartTV,23
743,12,1836,2024-07-22,5,Neutral,StreamMax,2
744,11,1054,2025-02-11,3,Negative,MobileApp,15
745,1,1233,2025-04-14,10,Positive,WebBrowser,58
746,4,819,2024-12-12,2,Negative,TabletApp,147
747,9,545,2024-12-12,10,Positive,StreamMax,90
748,5,1481,2025-02-16,4,Negative,SmartTV,149
749,6,1955,2025-03-04,7,Positive,MobileApp,90
750,3,1206,2024-06-09,9,Positive,MobileApp,58
751,6,766,2024-10-13,8,Positive,SmartTV,24
752,3,78,2024-10-02,9,Positive,StreamMax,117
753,15,1882,2024-11-18,1,Negative,TabletApp,61
754,1,163,2025-02-13,9,Positive,SmartTV,48
755,11,538,2024-08-20,7,Positive,TabletApp,71
756,13,179,2024-12-09,5,Neutral,MobileApp,63
757,4,1749,2024-10-05,6,Neutral,MobileApp,112
758,11,1801,2025-02-26,8,Positive,WebBrowser,95
759,6,1119,2025-04-28,4,Negative,SmartTV,135
760,15,558,2024-09-21,5,Neutral,WebBrowser,12
761,1,167,2024-07-25,9,Positive,MobileApp,139
762,10,614,2025-04-21,8,Positive,WebBrowser,131
763,15,1940,2025-03-06,7,Positive,MobileApp,100
764,15,1654,2024-11-23,5,Neutral,WebBrowser,69
765,10,680,2025-02-08,10,Positive,WebBrowser,105
766,6,272,2024-10-10,10,Positive,TabletApp,57
767,10,1495,2025-01-02,8,Positive,WebBrowser,146
768,8,618,2024-07-10,4,Negative,StreamMax,59
769,13,955,2024-07-30,9,Positive,MobileApp,80
770,8,420,2024-10-28,5,Neutral,TabletApp,97
771,7,627,2024-10-31,4,Negative,WebBrowser,56
772,14,545,2025-01-29,4,Negative,StreamMax,114
773,3,1222,2024-11-07,8,Positive,TabletApp,73
774,4,390,2025-03-26,3,Negative,TabletApp,145
775,1,722,2025-01-14,10,Positive,MobileApp,84
776,14,1657,2024-10-17,10,Positive,TabletApp,39
777,3,149,2025-02-26,5,Neutral,WebBrowser,135
778,12,287,2025-03-10,5,Neutral,MobileApp,29
779,3,300,2025-04-04,7,Positive,StreamMax,29
780,11,1420,2025-03-05,8,Positive,MobileApp,136
781,2,472,2025-03-26,8,Positive,MobileApp,79
782,7,141,2025-03-03,9,Positive,MobileApp,23
783,10,968,2024-11-15,7,Positive,WebBrowser,123
784,14,156,2024-09-14,8,Positive,StreamMax,17
785,4,1570,2025-03-24,10,Positive,TabletApp,78
786,1,1607,2024-08-01,7,Positive,StreamMax,145
787,14,1980,2025-04-19,10,Positive,WebBrowser,26
788,7,55,2025-01-01,3,Negative,SmartTV,38
789,2,45,2024-07-11,5,Neutral,MobileApp,64
790,12,752,2024-11-26,3,Negative,StreamMax,98
791,1,1573,2024-12-11,4,Negative,SmartTV,107
792,11,343,2025-01-28,4,Negative,StreamMax,93
793,13,211,2024-11-15,7,Positive,SmartTV,78
794,11,1564,2025-03-20,6,Neutral,TabletApp,50
795,3,1927,2024-11-28,7,Positive,WebBrowser,140
796,5,646,2024-06-14,3,Negative,SmartTV,104
797,10,620,2024-09-28,7,Positive,SmartTV,118
798,4,649,2024-12-17,6,Neutral,WebBrowser,27
799,7,786,2025-01-02,8,Positive,WebBrowser,4
800,9,1071,2024-08-11,3,Negative,MobileApp,3
801,15,612,2025-01-10,4,Negative,MobileApp,100
802,12,1620,2024-11-29,3,Negative,TabletApp,128
803,13,650,2025-01-06,9,Positive,MobileApp,126
804,7,1811,2024-06-06,10,Positive,TabletApp,31
805,6,1445,2024-07-07,5,Neutral,StreamMax,80
806,1,1886,2024-09-30,8,Positive,MobileApp,75
807,12,1733,2024-11-05,10,Positive,SmartTV,13
808,15,1574,2024-08-06,4,Negative,WebBrowser,82
809,9,372,2025-03-30,7,Positive,StreamMax,53
810,4,271,2024-12-24,7,Positive,TabletApp,90
811,8,1145,2024-10-18,8,Positive,TabletApp,113
812,15,634,2024-10-16,1,Negative,StreamMax,62
813,14,1577,2024-09-02,8,Positive,TabletApp,81
814,9,1447,2025-01-17,8,Positive,WebBrowser,68
815,12,1002,2024-06-13,8,Positive,TabletApp,94
816,4,78,2024-07-31,3,Negative,TabletApp,41
817,9,1324,2025-04-22,8,Positive,TabletApp,81
818,9,1178,2025-04-15,5,Neutral,SmartTV,149
819,9,998,2024-08-27,4,Negative,MobileApp,9
820,1,1790,2025-03-10,9,Positive,WebBrowser,123
821,12,1719,2025-02-18,9,Positive,WebBrowser,31
822,1,1732,2024-10-20,6,Neutral,SmartTV,4
823,13,733,2024-06-16,9,Positive,MobileApp,63
824,13,994,2024-11-24,6,Neutral,StreamMax,72
825,6,1487,2025-04-30,6,Neutral,StreamMax,62
826,8,1890,2024-11-04,4,Negative,SmartTV,47
827,15,517,2024-06-03,5,Neutral,MobileApp,118
828,9,165,2024-08-14,5,Neutral,WebBrowser,65
829,10,1658,2024-12-19,3,Negative,WebBrowser,4
830,4,1430,2025-02-08,9,Positive,SmartTV,35
831,14,1375,2024-10-24,6,Neutral,MobileApp,120
832,8,1411,2024-10-01,10,Positive,MobileApp,122
833,10,301,2024-10-05,5,Neutral,MobileApp,83
834,2,1093,2024-12-05,5,Neutral,SmartTV,94
835,15,1367,2024-11-26,6,Neutral,MobileApp,18
836,9,1216,2024-08-12,7,Positive,WebBrowser,45
837,2,1014,2024-08-04,3,Negative,MobileApp,24
838,14,1963,2025-04-14,8,Positive,SmartTV,149
839,13,1190,2025-04-20,9,Positive,StreamMax,60
840,1,382,2024-08-31,2,Negative,TabletApp,12
841,12,1671,2025-04-01,10,Positive,SmartTV,147
842,10,80,2024-06-11,3,Negative,WebBrowser,70
843,10,1529,2024-06-05,6,Neutral,TabletApp,60
844,5,501,2024-10-03,7,Positive,WebBrowser,49
845,3,599,2024-11-15,6,Neutral,TabletApp,26
846,2,66,2025-03-10,10,Positive,StreamMax,54
847,13,1060,2024-07-25,5,Neutral,SmartTV,114
848,13,1108,2024-12-11,4,Negative,StreamMax,14
849,12,1519,2024-09-08,9,Positive,SmartTV,44
850,11,188,2025-01-02,8,Positive,StreamMax,47
851,13,1230,2025-03-25,9,Positive,TabletApp,149
852,13,491,2024-09-02,10,Positive,WebBrowser,116
853,7,1425,2024-09-21,9,Positive,MobileApp,113
854,14,1480,2024-09-07,8,Positive,SmartTV,10
855,7,1871,2025-03-09,9,Positive,StreamMax,98
856,5,1080,2024-07-31,7,Positive,WebBrowser,60
857,2,1111,2024-11-10,8,Positive,MobileApp,85
858,3,1140,2025-02-01,3,Negative,SmartTV,48
859,11,102,2024-08-14,4,Negative,TabletApp,16
860,3,1619,2024-09-08,4,Negative,WebBrowser,93
861,1,1023,2025-02-09,9,Positive,MobileApp,17
862,15,761,2025-04-06,1,Negative,WebBrowser,91
863,14,982,2024-06-19,9,Positive,MobileApp,51
864,11,1645,2025-01-12,8,Positive,SmartTV,78
865,14,278,2024-07-26,9,Positive,WebBrowser,46
866,5,1995,2025-03-01,7,Positive,MobileApp,83
867,10,1500,2024-10-31,3,Negative,StreamMax,70
868,5,1097,2025-04-17,7,Positive,StreamMax,36
869,4,1906,2024-09-21,8,Positive,TabletApp,97
870,10,189,2024-09-10,7,Positive,StreamMax,2
871,6,1041,2025-02-10,10,Positive,WebBrowser,115
872,15,1585,2024-11-01,5,Neutral,TabletApp,115
873,2,1559,2024-11-11,9,Positive,StreamMax,106
874,4,1618,2024-07-07,2,Negative,SmartTV,81
875,15,1955,2024-09-29,8,Positive,StreamMax,146
876,14,786,2025-03-15,7,Positive,StreamMax,14
877,5,1369,2024-06-26,3,Negative,SmartTV,34
878,5,1688,2024-08-18,4,Negative,StreamMax,5
879,14,1296,2025-02-25,10,Positive,WebBrowser,90
880,6,1947,2024-09-13,3,Negative,SmartTV,76
881,6,823,2024-12-05,6,Neutral,SmartTV,20
882,13,836,2024-11-10,9,Positive,SmartTV,102
883,3,200,2024-11-27,8,Positive,SmartTV,114
884,8,853,2024-08-20,10,Positive,WebBrowser,130
885,6,38,2024-11-18,7,Positive,TabletApp,66
886,13,547,2024-08-25,4,Negative,StreamMax,75
887,7,255,2024-07-28,8,Positive,TabletApp,9
888,11,949,2024-08-07,10,Positive,SmartTV,14
889,13,1786,2024-11-22,7,Positive,TabletApp,138
890,8,732,2025-04-16,6,Neutral,StreamMax,23
891,5,25,2024-06-09,9,Positive,StreamMax,49
892,7,1013,2024-08-01,5,Neutral,MobileApp,5
893,9,453,2025-01-28,9,Positive,SmartTV,18
894,13,120,2024-12-23,7,Positive,MobileApp,16
895,2,886,2024-12-08,5,Neutral,StreamMax,5
896,6,601,2025-04-21,10,Positive,WebBrowser,2
897,8,1220,2024-07-15,3,Negative,WebBrowser,41
898,15,1001,2024-07-26,8,Positive,WebBrowser,39
899,5,1570,2025-03-11,5,Neutral,StreamMax,148
900,3,904,2025-04-02,8,Positive,SmartTV,3
901,7,1131,2025-03-22,3,Negative,StreamMax,52
902,14,1113,2024-10-05,4,Negative,WebBrowser,51
903,5,1525,2024-09-07,4,Negative,MobileApp,114
904,15,1748,2024-12-05,6,Neutral,MobileApp,27
905,14,1331,2024-06-14,10,Positive,StreamMax,104
906,11,1045,2025-01-26,6,Neutral,SmartTV,90
907,8,1488,2024-06-28,4,Negative,WebBrowser,65
908,8,1849,2024-08-05,7,Positive,MobileApp,112
909,14,1169,2024-12-25,10,Positive,WebBrowser,107
910,7,313,2025-02-04,10,Positive,MobileApp,46
911,7,1575,2024-09-20,9,Positive,MobileApp,4
912,13,1760,2025-01-16,5,Neutral,WebBrowser,61
913,5,754,2025-03-03,10,Positive,SmartTV,24
914,3,378,2024-08-17,9,Positive,WebBrowser,109
915,2,1331,2024-07-13,10,Positive,StreamMax,100
916,6,968,2024-11-02,9,Positive,TabletApp,68
917,6,95,2025-01-13,3,Negative,StreamMax,58
918,6,1713,2025-01-03,10,Positive,TabletApp,8
919,13,527,2025-02-24,10,Positive,TabletApp,18
920,2,282,2024-10-06,3,Negative,WebBrowser,142
921,1,1114,2024-12-12,9,Positive,TabletApp,107
922,3,1661,2024-12-24,10,Positive,StreamMax,85
923,8,1357,2024-09-21,7,Positive,SmartTV,107
924,3,190,2025-04-22,7,Positive,TabletApp,11
925,1,340,2024-07-27,9,Positive,StreamMax,77
926,13,1835,2024-07-02,8,Positive,WebBrowser,122
927,15,1979,2024-10-09,7,Positive,SmartTV,139
928,14,943,2024-10-21,5,Neutral,MobileApp,71
929,14,1931,2025-01-31,8,Positive,MobileApp,46
930,8,1719,2025-02-23,8,Positive,MobileApp,0
931,3,232,2024-06-11,7,Positive,StreamMax,102
932,4,672,2025-04-29,8,Positive,MobileApp,75
933,5,1486,2025-04-21,5,Neutral,WebBrowser,58
934,13,253,2024-06-01,10,Positive,SmartTV,37
935,9,954,2024-10-31,8,Positive,WebBrowser,95
936,2,1997,2025-01-03,10,Positive,TabletApp,76
937,2,30,2024-09-02,10,Positive,StreamMax,96
938,6,1467,2024-10-14,8,Positive,WebBrowser,50
939,5,1659,2024-11-10,8,Positive,MobileApp,141
940,15,1953,2024-09-11,4,Negative,MobileApp,100
941,10,1643,2024-10-10,6,Neutral,StreamMax,130
942,5,1801,2024-06-01,10,Positive,WebBrowser,105
943,4,1109,2024-10-18,4,Negative,TabletApp,88
944,2,435,2025-03-02,9,Positive,StreamMax,69
945,1,1355,2025-04-20,8,Positive,StreamMax,114
946,12,852,2025-03-18,6,Neutral,SmartTV,41
947,13,296,2024-11-04,7,Positive,StreamMax,26
948,4,1469,2024-07-05,2,Negative,SmartTV,46
949,10,794,2024-08-25,6,Neutral,SmartTV,4
950,7,895,2024-11-14,10,Positive,SmartTV,13
951,4,485,2024-10-23,8,Positive,WebBrowser,65
952,15,1138,2024-09-14,6,Neutral,SmartTV,34
953,15,1017,2025-02-24,5,Neutral,StreamMax,2
954,3,885,2024-06-03,3,Negative,MobileApp,149
955,1,663,2025-03-03,10,Positive,TabletApp,39
956,10,470,2025-02-08,3,Negative,SmartTV,67
957,1,124,2025-03-13,9,Positive,MobileApp,23
958,14,1826,2024-07-24,8,Positive,MobileApp,127
959,3,289,2024-11-26,8,Positive,MobileApp,74
960,11,1010,2024-09-14,9,Positive,MobileApp,142
961,13,1786,2024-11-12,7,Positive,SmartTV,148
962,1,344,2025-03-22,7,Positive,MobileApp,79
963,2,1631,2025-01-10,10,Positive,SmartTV,68
964,3,1550,2024-10-08,7,Positive,SmartTV,88
965,10,28,2024-09-07,4,Negative,SmartTV,136
966,9,131,2024-12-09,5,Neutral,StreamMax,99
967,3,839,2024-12-12,9,Positive,MobileApp,134
968,15,1469,2024-12-16,7,Positive,StreamMax,29
969,8,1472,2024-08-10,5,Neutral,StreamMax,126
970,9,1321,2024-10-03,7,Positive,StreamMax,28
971,4,99,2024-07-04,6,Neutral,StreamMax,35
972,7,385,2024-09-02,3,Negative,MobileApp,9
973,7,1963,2025-03-03,6,Neutral,WebBrowser,55
974,8,110,2024-11-28,5,Neutral,WebBrowser,76
975,11,729,2025-03-30,10,Positive,MobileApp,50
976,12,1256,2025-01-04,4,Negative,StreamMax,2
977,11,859,2025-03-09,10,Positive,StreamMax,23
978,3,689,2024-11-25,6,Neutral,TabletApp,44
979,7,647,2024-07-20,3,Negative,StreamMax,57
980,8,136,2025-01-26,6,Neutral,WebBrowser,9
981,2,950,2025-02-01,8,Positive,MobileApp,138
982,12,969,2024-08-16,5,Neutral,StreamMax,4
983,12,1765,2025-03-22,7,Positive,MobileApp,14
984,9,879,2024-07-07,6,Neutral,SmartTV,82
985,14,921,2024-07-10,4,Negative,WebBrowser,113
