perf_id,movie_id,city,month,total_views,unique_viewers,avg_rating,revenue_usd,engagement_score
1673,8,Los Angeles,2025-01,8327,6555,8.7,29253.08,46.4
1674,9,Los Angeles,2025-01,5593,4996,8.8,14368.15,90.5
1675,10,Los Angeles,2025-01,4807,2956,6.8,27900.07,56.9
1676,11,Los Angeles,2025-01,8957,6687,6.4,25339.34,84.2
1677,12,Los Angeles,2025-01,7716,4631,7.0,16794.53,87.8
1678,13,Los Angeles,2025-01,7113,5390,7.1,22659.1,48.4
1679,14,Los Angeles,2025-01,11291,10048,4.5,66695.26,68.8
1680,15,Los Angeles,2025-01,7303,6086,6.2,31473.83,72.3
1681,1,London,2025-01,11529,7515,7.4,27565.35,70.3
1682,2,London,2025-01,1454,1206,7.7,3330.88,50.5
1683,3,London,2025-01,9239,5630,8.1,48962.86,87.9
1684,4,London,2025-01,3314,2915,6.2,10853.79,95.4
1685,5,London,2025-01,11429,9399,5.7,17829.19,52.2
1686,6,London,2025-01,11620,7248,6.3,54283.33,52.6
1687,7,London,2025-01,5021,3648,8.6,13648.57,74.0
1688,8,London,2025-01,1980,1611,5.8,11853.49,68.6
1689,9,London,2025-01,4702,3195,8.8,18857.7,95.7
1690,10,London,2025-01,6817,5080,6.7,36344.35,57.9
1691,11,London,2025-01,9896,7701,6.8,49755.59,55.1
1692,12,London,2025-01,4287,2692,6.9,15360.13,89.8
1693,13,London,2025-01,2324,1884,5.1,11569.85,53.6
1694,14,London,2025-01,2271,1815,9.2,12476.14,55.3
1695,15,London,2025-01,10035,7580,4.7,39936.19,68.2
1696,1,Tokyo,2025-01,4739,2876,8.8,15553.97,71.4
1697,2,Tokyo,2025-01,6076,4776,8.4,26176.63,75.1
1698,3,Tokyo,2025-01,10046,8068,4.7,52393.2,83.5
1699,4,Tokyo,2025-01,2917,2092,7.9,11961.85,42.2
1700,5,Tokyo,2025-01,3700,2245,6.0,6134.09,44.7
1701,6,Tokyo,2025-01,7666,5228,9.2,20488.84,82.8
1702,7,Tokyo,2025-01,7707,5572,6.9,43876.38,74.6
1703,8,Tokyo,2025-01,6936,6099,9.2,31175.78,55.5
1704,9,Tokyo,2025-01,9456,6804,8.8,41087.83,57.4
1705,10,Tokyo,2025-01,10511,7473,5.3,21179.84,96.4
1706,11,Tokyo,2025-01,11452,7443,4.9,51672.04,97.7
1707,12,Tokyo,2025-01,1405,1021,5.5,3870.7,58.0
1708,13,Tokyo,2025-01,3524,3039,7.8,15857.07,46.2
1709,14,Tokyo,2025-01,1233,1089,9.1,7121.27,71.0
1710,15,Tokyo,2025-01,6039,4381,6.1,11690.4,46.4
1711,1,Sydney,2025-01,4675,3587,5.5,7910.6,94.5
1712,2,Sydney,2025-01,11070,7358,7.7,55316.66,79.8
1713,3,Sydney,2025-01,10570,8026,8.3,29726.61,64.0
1714,4,Sydney,2025-01,4792,3773,5.2,21671.2,84.7
1715,5,Sydney,2025-01,6419,5043,5.4,12262.73,82.4
1716,6,Sydney,2025-01,6148,3920,7.9,25660.95,83.3
1717,7,Sydney,2025-01,2777,2139,5.5,13117.67,76.0
1718,8,Sydney,2025-01,11529,8670,8.5,21192.93,95.4
1719,9,Sydney,2025-01,10747,8769,5.6,50533.02,84.2
1720,10,Sydney,2025-01,821,671,7.0,3583.33,66.7
1721,11,Sydney,2025-01,10179,9032,9.0,51726.49,79.0
1722,12,Sydney,2025-01,6435,5147,7.4,21825.46,68.1
1723,13,Sydney,2025-01,3536,2496,6.8,6326.86,92.3
1724,14,Sydney,2025-01,5616,3378,5.9,32021.96,46.5
1725,15,Sydney,2025-01,9330,6581,5.4,35857.53,50.8
1726,1,Paris,2025-01,8374,5898,7.5,23197.83,59.7
1727,2,Paris,2025-01,9044,5426,7.1,47212.56,71.7
1728,3,Paris,2025-01,9324,7450,7.7,46243.61,74.4
1729,4,Paris,2025-01,9190,6830,4.8,16344.67,74.9
1730,5,Paris,2025-01,6024,5400,7.6,36135.27,97.0
1731,6,Paris,2025-01,2123,1775,9.1,6297.47,89.8
1732,7,Paris,2025-01,4001,2781,8.0,15266.03,75.7
1733,8,Paris,2025-01,4569,2941,8.5,21202.35,43.9
1734,9,Paris,2025-01,6241,4088,5.4,16746.3,47.8
1735,10,Paris,2025-01,10509,6873,5.6,21375.95,61.4
1736,11,Paris,2025-01,2096,1878,5.9,10709.92,92.7
1737,12,Paris,2025-01,9038,5456,7.0,29862.51,44.3
1738,13,Paris,2025-01,6870,5117,8.7,23469.32,97.5
1739,14,Paris,2025-01,11640,8827,7.5,52865.47,82.9
1740,15,Paris,2025-01,10187,6364,6.3,23339.22,92.0
1741,1,Dubai,2025-01,5311,3708,6.9,10511.04,75.9
1742,2,Dubai,2025-01,3401,2229,8.7,10166.48,54.0
1743,3,Dubai,2025-01,9315,7671,8.6,39251.22,48.4
1744,4,Dubai,2025-01,1829,1388,5.1,6337.26,58.0
1745,5,Dubai,2025-01,7140,4395,5.1,18588.79,56.9
1746,6,Dubai,2025-01,11306,7342,5.7,52215.83,65.8
1747,7,Dubai,2025-01,4402,2713,7.4,13701.59,83.4
1748,8,Dubai,2025-01,269,178,6.2,564.61,97.6
1749,9,Dubai,2025-01,2782,2395,4.6,12268.34,93.5
1750,10,Dubai,2025-01,4266,3218,5.6,15322.47,89.4
1751,11,Dubai,2025-01,956,628,8.7,1532.84,89.9
1752,12,Dubai,2025-01,10849,6933,8.9,23976.83,88.1
1753,13,Dubai,2025-01,10181,8178,5.1,55291.11,49.4
1754,14,Dubai,2025-01,8727,5483,8.2,14437.77,54.0
1755,15,Dubai,2025-01,1234,985,8.4,5479.53,63.9
1756,1,Singapore,2025-01,1123,954,9.0,5774.51,80.4
1757,2,Singapore,2025-01,2368,1573,8.9,11825.47,54.1
1758,3,Singapore,2025-01,11775,7969,7.4,20903.76,51.4
1759,4,Singapore,2025-01,11815,9356,6.3,32216.74,90.0
1760,5,Singapore,2025-01,8955,7340,5.7,41074.68,90.8
1761,6,Singapore,2025-01,3154,2558,6.2,15840.93,63.5
1762,7,Singapore,2025-01,3174,2580,9.2,18017.07,95.1
1763,8,Singapore,2025-01,451,282,8.2,1571.46,57.1
1764,9,Singapore,2025-01,3773,2265,8.9,8869.85,76.5
1765,10,Singapore,2025-01,8813,7600,7.1,49822.01,96.5
1766,11,Singapore,2025-01,1485,1323,7.3,3068.15,47.9
1767,12,Singapore,2025-01,5657,3924,6.5,28164.1,58.7
1768,13,Singapore,2025-01,3107,2146,9.1,11044.47,92.8
1769,14,Singapore,2025-01,9935,6687,7.4,46132.66,60.4
1770,15,Singapore,2025-01,9991,7661,7.9,31064.04,52.5
1771,1,Toronto,2025-01,9054,5441,8.7,41255.82,95.4
1772,2,Toronto,2025-01,11020,8944,7.6,45155.9,65.2
1773,3,Toronto,2025-01,11217,6829,8.3,31622.65,52.8
1774,4,Toronto,2025-01,1060,805,9.0,5708.12,76.5
1775,5,Toronto,2025-01,4967,4000,6.7,16271.92,92.6
1776,6,Toronto,2025-01,11030,8509,8.5,33055.84,69.7
1777,7,Toronto,2025-01,3726,3087,7.4,11494.87,67.1
1778,8,Toronto,2025-01,9150,6295,5.7,52265.18,40.5
1779,9,Toronto,2025-01,5693,4080,6.2,10907.68,64.0
1780,10,Toronto,2025-01,10878,7697,5.1,28503.79,42.9
1781,11,Toronto,2025-01,11001,8927,5.0,17769.75,47.9
1782,12,Toronto,2025-01,8664,7124,8.3,48978.24,76.9
1783,13,Toronto,2025-01,7969,7044,8.6,30977.04,89.8
1784,14,Toronto,2025-01,4438,2692,7.8,15097.18,77.2
1785,15,Toronto,2025-01,899,712,6.9,2669.66,88.4
1786,1,Berlin,2025-01,6908,4180,5.8,40278.85,95.3
1787,2,Berlin,2025-01,6428,4798,9.2,21240.1,43.8
1788,3,Berlin,2025-01,6792,5778,4.9,27414.44,51.9
1789,4,Berlin,2025-01,2188,1611,9.1,4133.28,83.2
1790,5,Berlin,2025-01,4377,2657,5.9,6859.96,52.3
1791,6,Berlin,2025-01,9067,7094,6.5,24128.95,72.6
1792,7,Berlin,2025-01,10330,8307,6.6,34689.63,89.7
1793,8,Berlin,2025-01,2389,1469,6.8,13411.78,50.1
1794,9,Berlin,2025-01,8555,5882,5.7,17372.05,50.4
1795,10,Berlin,2025-01,11640,7883,6.9,63504.18,55.0
1796,11,Berlin,2025-01,11820,9225,6.3,69618.53,87.3
1797,12,Berlin,2025-01,1033,864,6.2,3423.0,77.6
1798,13,Berlin,2025-01,7491,4505,5.2,34810.21,71.2
1799,14,Berlin,2025-01,6971,4836,6.1,12880.45,76.2
1800,15,Berlin,2025-01,6859,4904,4.8,10585.76,69.4
1801,1,Mumbai,2025-02,6870,5307,4.7,26398.28,63.6
1802,2,Mumbai,2025-02,2164,1421,8.5,7545.15,83.8
1803,3,Mumbai,2025-02,5876,4952,5.7,19210.02,70.9
1804,4,Mumbai,2025-02,10353,7446,8.3,38053.05,67.9
1805,5,Mumbai,2025-02,3719,3332,6.3,19974.97,83.0
1806,6,Mumbai,2025-02,3316,2802,7.1,10925.47,96.9
1807,7,Mumbai,2025-02,8400,6644,4.6,39045.55,44.0
1808,8,Mumbai,2025-02,546,365,6.3,2770.31,83.3
1809,9,Mumbai,2025-02,7731,5113,8.1,33327.62,52.5
1810,10,Mumbai,2025-02,7680,4949,8.8,37912.67,55.7
1811,11,Mumbai,2025-02,4010,2693,8.3,14980.72,62.2
1812,12,Mumbai,2025-02,2750,1825,8.9,10432.35,54.1
1813,13,Mumbai,2025-02,9843,7508,5.7,43961.12,55.6
1814,14,Mumbai,2025-02,3562,2756,6.5,12907.3,90.2
1815,15,Mumbai,2025-02,4986,3990,8.7,27836.54,72.3
1816,1,Delhi,2025-02,9982,8402,6.6,56443.41,65.6
1817,2,Delhi,2025-02,9872,6337,8.5,57214.06,61.0
1818,3,Delhi,2025-02,7964,5677,7.2,12122.83,82.3
1819,4,Delhi,2025-02,2365,1737,6.0,12178.84,82.6
1820,5,Delhi,2025-02,10823,8272,8.1,61685.56,59.6
1821,6,Delhi,2025-02,5126,3401,8.7,10586.12,48.0
1822,7,Delhi,2025-02,889,534,7.5,4288.82,66.2
1823,8,Delhi,2025-02,9663,6936,8.9,32790.04,93.6
1824,9,Delhi,2025-02,11745,8633,7.4,35204.69,67.2
1825,10,Delhi,2025-02,5498,4878,8.9,8606.73,93.9
1826,11,Delhi,2025-02,4342,3645,5.0,15322.48,49.4
1827,12,Delhi,2025-02,6596,3960,7.4,19963.58,64.8
1828,13,Delhi,2025-02,11396,9361,6.1,19725.79,49.5
1829,14,Delhi,2025-02,3661,2520,7.7,5999.55,55.6
1830,15,Delhi,2025-02,2983,2146,5.9,7086.56,67.7
1831,1,Bangalore,2025-02,18522,12189,5.8,65877.89,92.1
1832,2,Bangalore,2025-02,2650,2206,6.8,11656.2,55.2
1833,3,Bangalore,2025-02,6970,5075,5.6,20508.62,44.7
1834,4,Bangalore,2025-02,5867,3899,5.1,32808.16,57.3
1835,5,Bangalore,2025-02,11446,7971,4.9,48670.68,89.0
1836,6,Bangalore,2025-02,3482,3001,8.5,17507.91,66.1
1837,7,Bangalore,2025-02,6132,3832,8.5,23487.37,56.1
1838,8,Bangalore,2025-02,8656,7078,5.8,27103.31,95.1
1839,9,Bangalore,2025-02,9178,5771,8.8,50284.49,55.0
1840,10,Bangalore,2025-02,9099,6719,5.6,49116.01,96.1
1841,11,Bangalore,2025-02,6397,5376,7.1,31500.51,79.5
1842,12,Bangalore,2025-02,1978,1587,7.0,11713.5,63.1
1843,13,Bangalore,2025-02,4010,2814,8.7,7511.21,55.2
1844,14,Bangalore,2025-02,2521,1933,5.8,5191.68,66.9
1845,15,Bangalore,2025-02,7661,5451,7.9,36718.95,94.3
1846,1,Hyderabad,2025-02,3945,2541,5.6,15142.92,86.7
1847,2,Hyderabad,2025-02,1112,807,8.8,6122.08,97.9
1848,3,Hyderabad,2025-02,875,536,6.7,5134.22,78.6
1849,4,Hyderabad,2025-02,3224,2773,5.2,14299.21,77.7
1850,5,Hyderabad,2025-02,11620,7538,8.5,29596.08,69.9
1851,6,Hyderabad,2025-02,10362,6526,9.1,24710.02,96.4
1852,7,Hyderabad,2025-02,5112,4338,5.1,9826.63,90.4
1853,8,Hyderabad,2025-02,857,735,8.1,1814.39,58.9
1854,9,Hyderabad,2025-02,6736,4086,8.0,40028.62,91.3
1855,10,Hyderabad,2025-02,2003,1502,5.2,10850.11,43.7
1856,11,Hyderabad,2025-02,5930,4280,7.8,16677.65,47.8
1857,12,Hyderabad,2025-02,4234,3235,4.7,13368.52,57.2
1858,13,Hyderabad,2025-02,4408,2902,8.6,16304.37,45.9
1859,14,Hyderabad,2025-02,962,845,7.8,1970.05,61.4
1860,15,Hyderabad,2025-02,11501,8689,8.4,44850.52,52.8
1861,1,Chennai,2025-02,8282,6272,5.1,38608.23,83.4
1862,2,Chennai,2025-02,6107,4441,6.0,36252.38,56.3
1863,3,Chennai,2025-02,6417,5437,8.9,12408.51,90.7
1864,4,Chennai,2025-02,11582,9656,5.6,29490.87,96.5
1865,5,Chennai,2025-02,4120,2601,8.1,18996.8,44.1
1866,6,Chennai,2025-02,5027,4512,5.5,17410.51,74.0
1867,7,Chennai,2025-02,11046,8959,8.8,26994.71,44.3
1868,8,Chennai,2025-02,6217,4304,7.2,22384.39,64.8
1869,9,Chennai,2025-02,5008,4023,6.2,15857.4,62.8
1870,10,Chennai,2025-02,8269,6930,5.7,43437.87,46.4
1871,11,Chennai,2025-02,6707,4312,6.1,32891.04,93.9
1872,12,Chennai,2025-02,3655,2731,5.3,7364.94,51.7
1873,13,Chennai,2025-02,10138,8242,6.6,38311.25,47.1
1874,14,Chennai,2025-02,4102,3582,5.6,18556.3,64.2
1875,15,Chennai,2025-02,7369,5096,8.1,25623.38,95.2
1876,1,New York,2025-02,2919,2405,8.2,5614.36,83.4
1877,2,New York,2025-02,5355,4660,4.6,21347.73,52.0
1878,3,New York,2025-02,6048,5384,5.4,28887.93,84.4
1879,4,New York,2025-02,1217,861,6.6,4684.96,42.1
1880,5,New York,2025-02,7539,5977,5.0,25968.64,55.5
1881,6,New York,2025-02,2537,2058,8.9,15203.0,43.4
1882,7,New York,2025-02,3597,2255,8.4,21134.59,92.7
1883,8,New York,2025-02,8716,5637,6.0,35993.67,64.4
1884,9,New York,2025-02,5205,3415,5.7,25904.18,86.0
1885,10,New York,2025-02,5407,4851,6.4,27895.91,66.9
1886,11,New York,2025-02,5911,5088,6.8,11621.86,93.3
1887,12,New York,2025-02,2604,2255,5.2,4203.34,87.5
1888,13,New York,2025-02,7521,6006,6.1,14750.95,67.3
1889,14,New York,2025-02,6904,6009,4.9,27119.29,79.3
1890,15,New York,2025-02,3260,2265,7.7,14229.45,65.6
1891,1,Los Angeles,2025-02,1897,1214,7.7,10436.55,60.2
1892,2,Los Angeles,2025-02,5497,4422,8.9,9265.92,75.3
1893,3,Los Angeles,2025-02,6397,4683,8.3,34248.96,78.2
1894,4,Los Angeles,2025-02,11272,8979,5.7,34247.57,51.3
1895,5,Los Angeles,2025-02,4955,3276,6.7,22530.47,85.2
1896,6,Los Angeles,2025-02,5365,3574,8.1,31071.65,97.5
1897,7,Los Angeles,2025-02,3139,2158,7.9,16166.0,44.1
1898,8,Los Angeles,2025-02,4844,3034,4.5,13743.91,68.3
1899,9,Los Angeles,2025-02,3688,2443,4.6,13337.1,66.2
1900,10,Los Angeles,2025-02,11233,10047,5.5,19179.55,46.4
1901,11,Los Angeles,2025-02,11561,9771,5.4,57090.44,53.5
1902,12,Los Angeles,2025-02,307,250,4.5,881.99,87.5
1903,13,Los Angeles,2025-02,10167,6852,5.8,43692.76,80.5
1904,14,Los Angeles,2025-02,1199,799,7.5,2093.09,92.4
1905,15,Los Angeles,2025-02,8562,6023,5.2,17136.61,88.0
1906,1,London,2025-02,3110,2073,7.8,17756.14,96.5
1907,2,London,2025-02,2937,2506,9.1,9168.36,82.8
1908,3,London,2025-02,10036,6089,8.2,45151.69,40.6
1909,4,London,2025-02,8627,6196,8.9,27703.69,91.3
1910,5,London,2025-02,1183,820,8.0,4110.44,63.6
1911,6,London,2025-02,9669,6485,6.5,39868.5,55.2
1912,7,London,2025-02,8850,5651,6.5,41577.64,62.5
1913,8,London,2025-02,11069,9413,7.1,46975.62,90.6
1914,9,London,2025-02,9359,5764,5.7,22568.04,73.4
1915,10,London,2025-02,11967,9424,8.4,50030.59,78.2
1916,11,London,2025-02,11743,10332,7.8,47793.41,86.4
1917,12,London,2025-02,3941,3535,7.8,9553.96,76.5
1918,13,London,2025-02,7299,5193,6.1,12157.79,47.3
1919,14,London,2025-02,10870,7424,6.4,48965.67,62.4
1920,15,London,2025-02,888,793,5.1,1956.92,78.9
1921,1,Tokyo,2025-02,11210,8576,8.6,51025.84,46.6
1922,2,Tokyo,2025-02,8379,6665,5.6,28650.98,61.3
1923,3,Tokyo,2025-02,4741,3434,6.1,26978.81,84.3
1924,4,Tokyo,2025-02,3951,2660,7.6,22509.97,59.5
1925,5,Tokyo,2025-02,1123,812,7.5,3522.63,82.0
1926,6,Tokyo,2025-02,9563,6217,5.4,18790.6,43.8
1927,7,Tokyo,2025-02,4028,2522,7.7,15892.76,92.3
1928,8,Tokyo,2025-02,11987,10352,8.5,61172.81,92.7
1929,9,Tokyo,2025-02,917,653,5.0,4048.04,56.4
1930,10,Tokyo,2025-02,11444,9604,5.9,36935.63,45.0
1931,11,Tokyo,2025-02,6309,4512,4.7,33444.22,65.8
1932,12,Tokyo,2025-02,5090,4046,6.2,27899.63,84.9
1933,13,Tokyo,2025-02,8639,6254,8.7,34591.5,40.4
1934,14,Tokyo,2025-02,1921,1638,8.9,5910.19,78.2
1935,15,Tokyo,2025-02,11513,8471,7.9,68565.33,87.0
1936,1,Sydney,2025-02,7422,5512,7.8,32984.71,75.7
1937,2,Sydney,2025-02,9646,6222,6.4,57581.62,79.7
1938,3,Sydney,2025-02,3546,2513,9.1,15005.74,86.1
1939,4,Sydney,2025-02,7034,4269,4.6,39916.09,55.6
1940,5,Sydney,2025-02,2885,2072,6.9,15662.36,89.9
1941,6,Sydney,2025-02,3306,2256,8.3,18180.43,74.2
1942,7,Sydney,2025-02,8054,6587,4.8,13358.3,72.3
1943,8,Sydney,2025-02,4454,3782,5.7,22815.45,92.7
1944,9,Sydney,2025-02,7257,6183,6.4,34186.77,65.1
1945,10,Sydney,2025-02,9836,7703,6.1,27771.65,97.4
1946,11,Sydney,2025-02,8077,6445,7.9,33593.92,73.9
1947,12,Sydney,2025-02,9733,8189,6.5,53970.52,96.6
1948,13,Sydney,2025-02,6673,5288,5.4,37818.27,84.4
1949,14,Sydney,2025-02,7207,4618,5.9,26574.06,41.8
1950,15,Sydney,2025-02,11935,9141,6.3,36387.31,66.8
1951,1,Paris,2025-02,9421,8079,5.3,34996.42,89.4
1952,2,Paris,2025-02,1846,1299,9.1,5938.66,79.6
1953,3,Paris,2025-02,5812,4189,6.4,34517.24,78.3
1954,4,Paris,2025-02,3955,2563,9.0,11983.21,79.4
1955,5,Paris,2025-02,5923,4044,5.6,16738.75,71.5
1956,6,Paris,2025-02,3673,3279,5.1,17546.56,78.4
1957,7,Paris,2025-02,7379,4966,6.0,14534.07,95.7
1958,8,Paris,2025-02,4612,4096,5.9,22627.02,52.7
1959,9,Paris,2025-02,2164,1343,5.2,10874.64,42.6
1960,10,Paris,2025-02,7430,4681,6.9,37021.63,59.5
1961,11,Paris,2025-02,3910,2832,9.1,15105.04,57.5
1962,12,Paris,2025-02,7238,4938,7.0,40910.11,44.4
1963,13,Paris,2025-02,3481,2641,8.0,17732.31,79.1
1964,14,Paris,2025-02,2303,1647,6.0,5521.4,71.3
1965,15,Paris,2025-02,4961,4240,6.7,12283.75,87.2
1966,1,Dubai,2025-02,10009,8668,7.9,47765.38,62.4
1967,2,Dubai,2025-02,4905,3326,8.5,13606.52,43.5
1968,3,Dubai,2025-02,8856,6736,6.6,17793.48,56.5
1969,4,Dubai,2025-02,4997,3714,8.2,28637.71,95.4
1970,5,Dubai,2025-02,11588,7478,8.8,57399.18,44.2
1971,6,Dubai,2025-02,11221,7267,6.7,62923.46,46.9
1972,7,Dubai,2025-02,8658,7659,5.7,51522.15,47.0
1973,8,Dubai,2025-02,10438,9157,4.9,18400.77,59.0
1974,9,Dubai,2025-02,5043,3585,6.0,9075.8,41.9
1975,10,Dubai,2025-02,4005,3496,6.9,10233.7,64.2
1976,11,Dubai,2025-02,5047,4519,6.8,25323.12,81.6
1977,12,Dubai,2025-02,4726,2963,8.3,27153.67,96.9
1978,13,Dubai,2025-02,1413,1069,6.1,3043.5,55.6
1979,14,Dubai,2025-02,10906,8043,7.7,58791.7,97.1
1980,15,Dubai,2025-02,7154,4434,4.5,30413.75,55.2
1981,1,Singapore,2025-02,10090,6064,5.9,20207.94,45.9
1982,2,Singapore,2025-02,8770,6692,8.4,15357.77,89.8
1983,3,Singapore,2025-02,6338,4768,7.0,23902.1,76.2
1984,4,Singapore,2025-02,5027,3189,4.9,15756.41,73.6
1985,5,Singapore,2025-02,4804,3486,7.1,19941.99,89.8
1986,6,Singapore,2025-02,4324,3623,5.4,10107.45,96.3
1987,7,Singapore,2025-02,495,348,9.1,2173.27,49.3
1988,8,Singapore,2025-02,5021,3399,8.9,13642.82,52.6
1989,9,Singapore,2025-02,10983,8500,6.0,53687.21,46.9
1990,10,Singapore,2025-02,2046,1683,6.2,5808.71,41.3
1991,11,Singapore,2025-02,9412,5680,4.8,50787.81,73.6
1992,12,Singapore,2025-02,9145,7013,6.5,36997.6,84.7
1993,13,Singapore,2025-02,8833,7858,6.5,27316.76,77.6
1994,14,Singapore,2025-02,2063,1425,4.5,9526.31,64.5
1995,15,Singapore,2025-02,3589,2886,9.1,7042.95,75.7
1996,1,Toronto,2025-02,9697,6651,8.2,24914.9,64.6
1997,2,Toronto,2025-02,7525,6117,7.1,14477.34,78.8
1998,3,Toronto,2025-02,1301,836,8.6,6571.84,69.5
1999,4,Toronto,2025-02,6893,4741,7.0,10706.71,82.1
2000,5,Toronto,2025-02,2250,1978,6.3,6103.45,82.2
2001,6,Toronto,2025-02,6120,4447,5.2,12158.86,75.2
2002,7,Toronto,2025-02,7129,4621,5.7,20037.45,64.5
2003,8,Toronto,2025-02,5543,4531,9.0,33135.82,78.3
2004,9,Toronto,2025-02,1656,1275,7.0,9285.5,69.0
2005,10,Toronto,2025-02,8427,5242,5.3,39416.03,56.9
2006,11,Toronto,2025-02,437,377,4.8,1070.54,81.7
2007,12,Toronto,2025-02,11275,9068,8.6,24241.45,85.5
2008,13,Toronto,2025-02,1605,1381,6.4,5111.12,45.3
2009,14,Toronto,2025-02,11227,7688,4.5,20245.37,40.8
2010,15,Toronto,2025-02,562,476,8.4,2813.25,60.5
2011,1,Berlin,2025-02,11504,9063,4.8,42434.47,72.3
2012,2,Berlin,2025-02,699,517,5.0,1382.32,93.5
2013,3,Berlin,2025-02,2339,2057,4.6,10969.75,72.7
2014,4,Berlin,2025-02,11803,8258,5.4,51832.08,92.0
2015,5,Berlin,2025-02,1446,1251,8.5,8383.67,40.8
2016,6,Berlin,2025-02,655,509,4.5,2388.92,74.0
2017,7,Berlin,2025-02,5701,3796,7.9,17941.36,64.9
2018,8,Berlin,2025-02,624,513,8.9,3228.2,41.8
2019,9,Berlin,2025-02,6770,5677,8.2,10291.99,69.2
2020,10,Berlin,2025-02,5443,4266,5.0,10984.61,52.4
2021,11,Berlin,2025-02,3654,3235,4.8,9819.32,41.1
2022,12,Berlin,2025-02,3308,2913,5.3,17663.99,47.5
2023,13,Berlin,2025-02,8253,5276,5.8,13070.72,63.1
2024,14,Berlin,2025-02,9356,7575,7.5,45834.51,68.4
2025,15,Berlin,2025-02,6678,4589,6.6,29735.32,48.6
2026,1,Mumbai,2025-03,4275,3624,7.2,17047.56,50.9
2027,2,Mumbai,2025-03,1571,1304,5.2,9268.99,92.3
2028,3,Mumbai,2025-03,10719,9226,5.3,57634.8,78.8
2029,4,Mumbai,2025-03,10520,7011,8.2,54963.25,49.4
2030,5,Mumbai,2025-03,11580,8710,6.0,32405.59,73.2
2031,6,Mumbai,2025-03,1799,1087,7.3,6331.89,82.7
2032,7,Mumbai,2025-03,9293,7959,5.8,53953.7,46.4
2033,8,Mumbai,2025-03,1139,928,7.3,2066.37,53.5
2034,9,Mumbai,2025-03,2668,2101,5.1,8011.76,56.2
2035,10,Mumbai,2025-03,8882,5891,8.9,52338.31,97.7
2036,11,Mumbai,2025-03,5024,3271,7.2,13868.74,95.2
2037,12,Mumbai,2025-03,4674,3325,8.9,26253.71,81.7
2038,13,Mumbai,2025-03,7562,6667,6.6,17239.95,53.0
2039,14,Mumbai,2025-03,6885,5192,4.6,12875.62,80.1
2040,15,Mumbai,2025-03,8934,7394,6.9,34167.17,60.5
2041,1,Delhi,2025-03,769,592,7.7,4010.53,96.1
2042,2,Delhi,2025-03,8980,7842,6.5,40463.92,52.7
2043,3,Delhi,2025-03,11802,9683,7.6,62772.22,60.5
2044,4,Delhi,2025-03,9439,8283,8.2,54854.84,67.0
2045,5,Delhi,2025-03,8575,6024,5.5,48384.51,77.1
2046,6,Delhi,2025-03,5200,4523,8.4,9468.35,96.0
2047,7,Delhi,2025-03,953,825,8.9,1700.69,71.6
2048,8,Delhi,2025-03,391,343,9.1,908.88,70.0
2049,9,Delhi,2025-03,10160,7292,7.1,51306.74,56.7
2050,10,Delhi,2025-03,10659,8224,7.0,48421.97,88.9
2051,11,Delhi,2025-03,7574,5884,8.0,42162.49,86.4
2052,12,Delhi,2025-03,4804,4230,8.6,21552.82,70.8
2053,13,Delhi,2025-03,9499,6257,6.6,45997.97,64.2
2054,14,Delhi,2025-03,9639,6452,8.1,29465.15,42.5
2055,15,Delhi,2025-03,1311,1131,8.2,4004.11,84.3
2056,1,Bangalore,2025-03,19216,13336,4.8,89873.66,61.7
2057,2,Bangalore,2025-03,9990,7911,7.2,49542.07,51.3
2058,3,Bangalore,2025-03,2934,2324,6.4,7873.11,44.2
2059,4,Bangalore,2025-03,1141,975,7.9,3499.76,75.3
2060,5,Bangalore,2025-03,8670,7027,5.6,21418.78,88.1
2061,6,Bangalore,2025-03,8624,6707,8.9,15633.43,76.4
2062,7,Bangalore,2025-03,10601,9512,7.9,62398.2,83.0
2063,8,Bangalore,2025-03,9633,7166,9.0,56606.99,90.8
2064,9,Bangalore,2025-03,3991,2409,7.2,8929.85,77.2
2065,10,Bangalore,2025-03,5983,5044,8.4,13742.37,58.2
2066,11,Bangalore,2025-03,7409,5376,8.3,30360.27,78.1
2067,12,Bangalore,2025-03,5812,4585,4.9,11720.17,40.3
2068,13,Bangalore,2025-03,3426,2424,6.1,12255.35,48.5
2069,14,Bangalore,2025-03,1654,1487,7.9,2852.81,80.7
2070,15,Bangalore,2025-03,9535,8189,8.2,14785.35,64.1
2071,1,Hyderabad,2025-03,5293,3628,7.8,16652.75,68.1
2072,2,Hyderabad,2025-03,11429,8505,8.4,22543.14,51.9
2073,3,Hyderabad,2025-03,6606,4622,4.9,26023.59,88.9
2074,4,Hyderabad,2025-03,9045,8110,7.7,52151.72,70.7
2075,5,Hyderabad,2025-03,7684,4747,5.2,28445.89,68.6
2076,6,Hyderabad,2025-03,550,448,6.5,2463.44,70.8
2077,7,Hyderabad,2025-03,10989,8197,5.7,24469.02,86.4
2078,8,Hyderabad,2025-03,7183,6083,6.2,26928.31,71.6
2079,9,Hyderabad,2025-03,11070,9140,5.0,38474.83,49.9
2080,10,Hyderabad,2025-03,8646,5286,7.0,30855.61,73.2
2081,11,Hyderabad,2025-03,3374,2571,7.6,7579.43,63.0
2082,12,Hyderabad,2025-03,4978,4099,8.6,11838.1,46.2
2083,13,Hyderabad,2025-03,5519,4815,8.2,13438.15,95.2
